customer_ID,hotel,canceled,lead_time,arrival_year,arrival_month,arrival_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,appointment_status_value,payment_method,total_payment,gender,age_count
711,Resort Hotel,1,298,2015,July,31,27,1,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient,183.45,0,1,Canceled,17-03-2015,Cancelled,Auto,2749,Female,36
712,Resort Hotel,0,35,2015,July,31,27,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,159.6,1,1,Check-Out,02-08-2015,Rescheduled,Working capital,8605,Male,18
713,Resort Hotel,0,40,2015,July,31,27,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Check-Out,02-08-2015,Missed,Auto,3183,Male,27
714,Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,164,0,2,Canceled,13-05-2015,Completed,Insurance,1137,Female,53
715,Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,219.43,0,2,Canceled,13-05-2015,Completed,Medicare,3589,Female,26
716,Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,2,Canceled,13-05-2015,Completed,Medicare,7704,Male,62
717,Resort Hotel,0,38,2015,July,31,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,,0,Transient,107.2,0,0,Check-Out,03-08-2015,Cancelled,Insurance,7644,Female,63
718,Resort Hotel,0,76,2015,July,31,27,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,,0,Transient,102.72,0,1,Check-Out,03-08-2015,Completed,Medicare,2734,Female,59
719,Resort Hotel,0,70,2015,July,31,28,0,1,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,241,,0,Transient,114.85,0,1,Check-Out,29-07-2015,Completed,Medicare,4083,Female,49
720,Resort Hotel,0,70,2015,July,31,28,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,241,,0,Transient,114.85,0,1,Check-Out,29-07-2015,Completed,Medicare,1878,Female,49
721,Resort Hotel,0,68,2015,July,31,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,,0,Transient,135,1,1,Check-Out,30-07-2015,Rescheduled,Working capital,8002,Female,23
722,Resort Hotel,1,63,2015,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,195,0,0,Canceled,07-07-2015,Cancelled,Working capital,5210,Male,65
723,Resort Hotel,1,11,2015,July,31,28,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,0,Canceled,27-07-2015,Completed,Cash,5289,Female,55
724,Resort Hotel,0,32,2015,July,31,28,0,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient,107,0,1,Check-Out,01-08-2015,Missed,Auto,7478,Female,34
725,Resort Hotel,0,29,2015,July,31,28,0,4,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,,0,Transient,107,0,1,Check-Out,01-08-2015,Missed,Insurance,1224,Female,27
726,Resort Hotel,0,47,2015,July,31,28,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,164,0,2,Check-Out,01-08-2015,Missed,Insurance,797,Male,67
727,Resort Hotel,0,50,2015,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,138.8,0,1,Check-Out,02-08-2015,Cancelled,Insurance,2279,Male,44
728,Resort Hotel,1,29,2015,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,154,0,2,Canceled,16-07-2015,Cancelled,Cash,9696,Male,67
729,Resort Hotel,0,36,2015,July,31,28,0,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,,0,Transient,135,0,0,Check-Out,02-08-2015,Missed,Working capital,5351,Male,52
730,Resort Hotel,0,49,2015,July,31,28,1,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,103.18,0,1,Check-Out,03-08-2015,Completed,Cash,9335,Female,69
731,Resort Hotel,1,70,2015,July,31,28,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Contract,115.5,0,0,Canceled,22-05-2015,Cancelled,Insurance,2029,Male,38
732,Resort Hotel,0,110,2015,July,31,28,2,8,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6,,0,Transient,90.95,0,1,Check-Out,07-08-2015,Missed,Auto,1113,Female,42
733,Resort Hotel,0,8,2015,July,31,29,0,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,142,,0,Contract,0,0,0,Check-Out,29-07-2015,Missed,Medicare,326,Female,45
734,Resort Hotel,1,119,2015,July,31,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,108.54,0,1,Canceled,04-04-2015,Completed,Working capital,7421,Male,64
735,Resort Hotel,0,30,2015,July,31,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,146,1,2,Check-Out,02-08-2015,Rescheduled,Working capital,1928,Male,32
736,Resort Hotel,1,29,2015,July,31,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,165.4,0,1,Canceled,02-07-2015,Cancelled,Cash,8009,Male,21
737,Resort Hotel,0,71,2015,July,31,29,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient,134,0,0,Check-Out,03-08-2015,Completed,Working capital,5688,Male,46
738,Resort Hotel,1,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196,,0,Transient,133,0,1,Canceled,27-07-2015,Missed,Insurance,2123,Male,26
739,Resort Hotel,1,40,2015,July,31,29,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,,,0,Transient,240,0,0,Canceled,22-06-2015,Missed,Insurance,5066,Female,44
740,Resort Hotel,0,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,,0,Transient,157,0,1,Check-Out,03-08-2015,Completed,Cash,5991,Male,43
741,Resort Hotel,0,0,2015,July,31,29,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,,,0,Transient,188,0,0,Check-Out,30-07-2015,Cancelled,Insurance,1180,Male,36
742,Resort Hotel,0,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,,0,Transient,145,0,1,Check-Out,03-08-2015,Rescheduled,Auto,5136,Male,45
743,Resort Hotel,0,97,2015,July,31,29,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,2,Check-Out,03-08-2015,Rescheduled,Cash,2663,Female,34
744,Resort Hotel,1,71,2015,July,31,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,0,Canceled,23-05-2015,Missed,Auto,3392,Male,60
745,Resort Hotel,1,118,2015,July,31,29,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,186,0,2,Canceled,10-07-2015,Cancelled,Medicare,3686,Female,58
746,Resort Hotel,0,102,2015,July,31,29,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient,90.95,0,1,Check-Out,05-08-2015,Rescheduled,Auto,4531,Male,59
747,Resort Hotel,1,54,2015,July,31,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,,0,Transient,141.65,0,0,Canceled,08-06-2015,Cancelled,Medicare,6941,Male,67
748,Resort Hotel,1,58,2015,July,31,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,,0,Transient,99.24,0,0,Canceled,05-06-2015,Cancelled,Medicare,6743,Female,37
749,Resort Hotel,0,34,2015,July,31,29,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,,0,Transient,108.06,0,1,Check-Out,04-08-2015,Missed,Auto,4059,Male,62
750,Resort Hotel,1,105,2015,July,31,29,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient,90.95,0,0,Canceled,15-04-2015,Rescheduled,Cash,261,Female,57
751,Resort Hotel,1,47,2015,July,31,29,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,148.63,0,1,Canceled,17-06-2015,Completed,Insurance,693,Female,56
752,Resort Hotel,1,15,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,173,0,3,Canceled,16-07-2015,Missed,Insurance,3490,Female,66
753,Resort Hotel,0,37,2015,July,31,30,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,134,,0,Transient,107,0,0,Check-Out,31-07-2015,Rescheduled,Medicare,6097,Male,40
754,Resort Hotel,1,0,2015,July,31,30,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,270,0,Transient,114,0,0,Canceled,30-07-2015,Rescheduled,Medicare,6454,Male,64
755,Resort Hotel,1,8,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,,0,Transient,153,0,1,Canceled,30-07-2015,Rescheduled,Cash,763,Male,49
756,Resort Hotel,0,17,2015,July,31,30,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,153,0,1,Check-Out,01-08-2015,Rescheduled,Working capital,9424,Female,69
757,Resort Hotel,0,3,2015,July,31,30,0,3,3,1,0,HB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,250.33,0,2,Check-Out,02-08-2015,Rescheduled,Auto,641,Male,64
758,Resort Hotel,1,30,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,146.67,0,2,Canceled,06-07-2015,Cancelled,Medicare,5533,Female,50
759,Resort Hotel,1,31,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,,0,Transient,154,0,2,Canceled,30-06-2015,Missed,Insurance,5193,Male,63
760,Resort Hotel,1,66,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Canceled,11-06-2015,Cancelled,Cash,967,Female,22
761,Resort Hotel,0,52,2015,July,31,30,0,3,2,2,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196,,0,Transient,280.74,1,0,Check-Out,30-07-2015,Completed,Auto,8723,Female,60
762,Resort Hotel,0,20,2015,July,31,30,1,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient,193,0,1,Check-Out,03-08-2015,Rescheduled,Cash,5569,Female,65
763,Resort Hotel,1,62,2015,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,154.5,0,0,Canceled,09-06-2015,Missed,Auto,6356,Male,51
764,Resort Hotel,1,65,2015,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Canceled,11-06-2015,Rescheduled,Auto,9498,Female,57
765,Resort Hotel,1,64,2015,July,31,30,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,137.8,0,0,Canceled,08-06-2015,Missed,Medicare,1269,Female,28
766,Resort Hotel,0,77,2015,July,31,30,2,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,,,0,Transient,160,1,3,Check-Out,08-08-2015,Cancelled,Cash,930,Female,67
767,Resort Hotel,0,75,2015,July,31,30,2,7,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,,0,Transient-Party,125.89,0,1,Check-Out,08-08-2015,Missed,Cash,1751,Female,20
768,Resort Hotel,1,62,2015,July,31,30,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,,0,Transient,126.71,0,0,Canceled,24-06-2015,Completed,Insurance,1236,Female,50
769,Resort Hotel,0,42,2015,July,31,31,0,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,142,,0,Contract,0,0,0,Check-Out,31-07-2015,Completed,Insurance,2910,Female,28
770,Resort Hotel,0,46,2015,July,31,31,0,0,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,I,0,No Deposit,240,,0,Transient,0,1,0,Check-Out,31-07-2015,Missed,Medicare,8767,Male,33
771,Resort Hotel,0,0,2015,July,31,31,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,188,0,0,Check-Out,01-08-2015,Missed,Medicare,9618,Male,35
772,Resort Hotel,1,25,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,153,0,2,Canceled,06-07-2015,Missed,Working capital,1119,Female,47
773,Resort Hotel,1,16,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,3,Canceled,16-07-2015,Missed,Insurance,5337,Male,65
774,Resort Hotel,0,16,2015,July,31,31,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,120,0,1,Check-Out,02-08-2015,Completed,Auto,1383,Male,27
775,Resort Hotel,1,4,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,154.8,0,3,Canceled,31-07-2015,Rescheduled,Cash,759,Female,35
776,Resort Hotel,0,4,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient-Party,192,0,2,Check-Out,02-08-2015,Missed,Medicare,2110,Female,55
777,Resort Hotel,1,25,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,153,0,0,Canceled,06-07-2015,Missed,Cash,8690,Female,36
778,Resort Hotel,1,83,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,1,Canceled,16-06-2015,Completed,Cash,1833,Male,53
779,Resort Hotel,0,4,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient-Party,192,1,2,Check-Out,02-08-2015,Completed,Working capital,2225,Female,30
780,Resort Hotel,1,56,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Canceled,21-07-2015,Cancelled,Insurance,2271,Male,63
781,Resort Hotel,1,32,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,164,0,2,Canceled,13-07-2015,Missed,Medicare,8366,Female,20
782,Resort Hotel,0,32,2015,July,31,31,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,219.5,0,0,Check-Out,02-08-2015,Cancelled,Cash,3571,Male,27
783,Resort Hotel,0,0,2015,July,31,31,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient,192.5,0,1,Check-Out,02-08-2015,Completed,Medicare,9128,Female,55
784,Resort Hotel,1,18,2015,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,149.7,0,1,Canceled,15-07-2015,Completed,Auto,5724,Female,18
785,Resort Hotel,1,23,2015,July,31,31,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,111.92,0,0,Canceled,14-07-2015,Rescheduled,Working capital,8791,Male,44
786,Resort Hotel,1,39,2015,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,1,Canceled,11-07-2015,Missed,Auto,8429,Male,63
787,Resort Hotel,1,18,2015,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,3,Canceled,15-07-2015,Cancelled,Medicare,2197,Male,25
788,Resort Hotel,1,23,2015,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,112,0,1,Canceled,14-07-2015,Completed,Medicare,5168,Male,68
789,Resort Hotel,0,286,2015,July,31,31,2,2,1,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,2,,0,Transient,57.6,0,0,Check-Out,04-08-2015,Completed,Insurance,6497,Male,63
790,Resort Hotel,0,72,2015,July,31,31,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,214,1,0,Check-Out,04-08-2015,Cancelled,Cash,2857,Male,59
791,Resort Hotel,1,136,2015,July,31,31,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,172,0,0,Canceled,09-07-2015,Rescheduled,Cash,4020,Female,34
792,Resort Hotel,0,58,2015,July,31,31,2,3,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,105,,0,Transient,157.8,0,0,Check-Out,05-08-2015,Completed,Auto,8286,Male,26
793,Resort Hotel,0,80,2015,July,31,31,2,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,170.33,1,1,Check-Out,06-08-2015,Missed,Working capital,2000,Female,23
794,Resort Hotel,0,113,2015,July,31,31,3,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,,0,Contract,119.25,0,0,Check-Out,10-08-2015,Completed,Cash,2710,Female,60
795,Resort Hotel,0,129,2015,August,31,1,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,67,,0,Transient,96.3,0,0,Check-Out,03-08-2015,Missed,Insurance,7000,Male,42
796,Resort Hotel,1,84,2015,August,31,1,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient-Party,118.06,0,0,Canceled,12-05-2015,Cancelled,Auto,1549,Female,56
797,Resort Hotel,1,89,2015,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,154,0,0,Canceled,04-05-2015,Missed,Auto,8838,Male,66
798,Resort Hotel,1,10,2015,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,202,0,0,Canceled,29-07-2015,Cancelled,Insurance,5117,Male,45
799,Resort Hotel,1,80,2015,August,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,134,0,2,Canceled,16-07-2015,Missed,Working capital,8099,Female,50
800,Resort Hotel,1,10,2015,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,,,0,Transient-Party,252,0,0,Canceled,29-07-2015,Cancelled,Insurance,6152,Female,54
801,Resort Hotel,1,24,2015,August,31,1,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,,0,Transient,233,0,1,Canceled,16-07-2015,Missed,Working capital,2196,Male,26
802,Resort Hotel,0,1,2015,August,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,211,0,2,Check-Out,02-08-2015,Rescheduled,Insurance,8995,Male,35
803,Resort Hotel,1,9,2015,August,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,211,0,2,Canceled,31-07-2015,Missed,Insurance,6504,Female,38
804,Resort Hotel,1,3,2015,August,31,1,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,,0,Transient,237,0,1,Canceled,29-07-2015,Missed,Medicare,9917,Female,19
805,Resort Hotel,0,3,2015,August,31,1,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,188.29,0,2,Check-Out,08-08-2015,Rescheduled,Auto,3431,Female,60
806,Resort Hotel,1,124,2015,August,31,1,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,1,Canceled,06-06-2015,Completed,Insurance,7562,Female,55
807,Resort Hotel,1,74,2015,August,31,1,2,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,,0,Transient,177.14,0,0,Canceled,15-07-2015,Completed,Insurance,5205,Male,57
808,Resort Hotel,1,82,2015,August,31,1,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,222.14,0,0,Canceled,11-06-2015,Missed,Cash,3078,Male,53
809,Resort Hotel,1,91,2015,August,31,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,,0,Transient,127.82,0,2,Canceled,22-05-2015,Rescheduled,Auto,2939,Male,67
810,Resort Hotel,1,77,2015,August,31,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,194.14,0,0,Canceled,19-05-2015,Missed,Cash,3484,Male,60
811,Resort Hotel,1,130,2015,August,31,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,2,Canceled,19-05-2015,Cancelled,Auto,785,Female,54
812,Resort Hotel,1,91,2015,August,31,1,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,,0,Transient,144.53,0,3,Canceled,06-06-2015,Cancelled,Cash,7631,Female,32
813,Resort Hotel,0,79,2015,August,31,1,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,185,1,4,Check-Out,08-08-2015,Missed,Insurance,4383,Male,45
814,Resort Hotel,1,130,2015,August,31,1,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,,0,Transient,96.3,0,0,Canceled,22-05-2015,Completed,Insurance,7836,Male,35
815,Resort Hotel,0,66,2015,August,31,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,,0,Transient,193.13,0,0,Check-Out,09-08-2015,Completed,Medicare,7810,Male,51
816,Resort Hotel,1,53,2015,August,31,1,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,210.78,0,0,Canceled,16-06-2015,Missed,Cash,1719,Male,39
817,Resort Hotel,1,80,2015,August,31,1,4,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,,0,Transient,169,0,1,Canceled,21-07-2015,Missed,Working capital,6968,Male,28
818,Resort Hotel,1,77,2015,August,31,1,4,6,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,174.7,0,3,Canceled,22-07-2015,Cancelled,Medicare,1531,Male,30
819,Resort Hotel,1,57,2015,August,31,1,4,10,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,241,,0,Transient,135.53,0,0,Canceled,07-07-2015,Completed,Cash,9167,Male,21
820,Resort Hotel,0,11,2015,August,31,1,4,10,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,,0,Transient,172,0,0,Check-Out,15-08-2015,Missed,Cash,4813,Male,39
821,Resort Hotel,1,25,2015,August,32,2,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,144,0,2,Canceled,08-07-2015,Cancelled,Medicare,9657,Male,24
822,Resort Hotel,1,2,2015,August,32,2,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient,162.5,0,1,Canceled,01-08-2015,Completed,Insurance,9535,Female,60
823,Resort Hotel,1,36,2015,August,32,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,209.6,0,2,Canceled,29-06-2015,Rescheduled,Cash,5098,Male,41
824,Resort Hotel,0,115,2015,August,32,2,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,,0,Transient,195.5,1,1,Check-Out,09-08-2015,Cancelled,Insurance,262,Female,21
825,Resort Hotel,0,95,2015,August,32,2,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,,,0,Transient,186,1,4,Check-Out,08-08-2015,Completed,Medicare,2074,Female,45
826,Resort Hotel,0,67,2015,August,32,2,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,163.5,0,1,Check-Out,08-08-2015,Completed,Insurance,3391,Male,32
827,Resort Hotel,0,60,2015,August,32,2,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,180.28,0,0,Check-Out,09-08-2015,Cancelled,Auto,8561,Male,18
828,Resort Hotel,0,34,2015,August,32,2,2,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,C,C,3,No Deposit,250,,0,Transient,174.76,1,1,Check-Out,09-08-2015,Rescheduled,Working capital,731,Female,20
829,Resort Hotel,0,78,2015,August,32,2,4,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,,0,Transient,116.85,0,0,Check-Out,11-08-2015,Cancelled,Cash,1005,Female,31
